transaction_id,customer_id,amount,transaction_time,channel,merchant_category,merchant_id,location,is_fraud
TXN_00009354,CUST_00505,106.45637195018821,2024-12-22 19:32:09.597062,mobile,restaurant,MERCH_3588,Location_060,False
TXN_00009355,CUST_01059,279.82172400129684,2025-02-22 20:08:09.597062,in_store,gas,MERCH_2243,Location_017,False
TXN_00009356,CUST_00091,431.62514524756034,2025-01-13 01:56:09.597062,in_store,grocery,MERCH_7015,Location_056,False
TXN_00009357,CUST_00366,367.9576282128277,2024-12-17 17:07:09.597062,mobile,restaurant,MERCH_5554,Location_052,False
TXN_00009358,CUST_01258,44.810785951252775,2025-04-20 13:36:09.597062,mobile,gas,MERCH_4272,Location_061,False
TXN_00009359,CUST_00975,67.80777264336693,2024-12-21 11:18:09.597062,online,gas,MERCH_7408,Location_008,False
TXN_00009360,CUST_01398,102.4466769933645,2025-02-01 12:31:09.597062,in_store,retail,MERCH_3176,Location_046,False
TXN_00009361,CUST_01508,111.30092971435175,2024-12-27 15:43:09.597062,mobile,retail,MERCH_1246,Location_075,False
TXN_00009362,CUST_01778,234.63925248053886,2024-09-15 19:03:09.597062,in_store,entertainment,MERCH_1197,Location_021,False
TXN_00009363,CUST_01772,85.8719646908714,2025-02-07 15:44:09.597062,mobile,retail,MERCH_3046,Location_069,False
TXN_00009364,CUST_01841,515.7244479808542,2025-01-27 19:14:09.597062,in_store,grocery,MERCH_5506,Location_084,False
TXN_00009365,CUST_00962,100.11821571070045,2025-06-05 10:06:09.597062,mobile,gas,MERCH_6124,Location_008,False
TXN_00009366,CUST_01178,83.16235068810842,2025-03-21 12:07:09.597062,mobile,grocery,MERCH_5718,Location_067,False
TXN_00009367,CUST_00491,39.03353456212725,2025-05-09 05:50:09.597062,mobile,restaurant,MERCH_6590,Location_025,False
TXN_00009368,CUST_00115,326.5806031957568,2025-06-01 18:54:09.597062,in_store,retail,MERCH_5252,Location_091,False
TXN_00009369,CUST_00045,213.26912787528798,2025-02-11 01:39:09.597062,in_store,entertainment,MERCH_3531,Location_078,False
TXN_00009370,CUST_00379,133.57263772553478,2025-03-04 17:11:09.597062,mobile,retail,MERCH_7538,Location_086,False
TXN_00009371,CUST_00895,390.1626211753905,2024-11-06 15:15:09.597062,online,restaurant,MERCH_4494,Location_053,False
TXN_00009372,CUST_00361,307.6576130355965,2024-12-14 13:18:09.597062,in_store,grocery,MERCH_7946,Location_062,False
TXN_00009373,CUST_00247,23.448165487490364,2025-05-01 20:11:09.597062,mobile,entertainment,MERCH_4650,Location_089,False
TXN_00009374,CUST_01646,108.28995048190502,2025-06-22 06:22:09.597062,mobile,grocery,MERCH_9865,Location_012,False
TXN_00009375,CUST_01284,112.1195316492944,2024-11-24 09:21:09.597062,mobile,grocery,MERCH_3126,Location_078,False
TXN_00009376,CUST_01664,386.35686794638804,2025-01-13 12:01:09.597062,in_store,gas,MERCH_3614,Location_096,False
TXN_00009377,CUST_01937,147.37097261696292,2025-06-27 06:09:09.597062,mobile,restaurant,MERCH_2210,Location_054,False
TXN_00009378,CUST_01502,48.05477479189845,2025-02-17 10:51:09.597062,in_store,retail,MERCH_3191,Location_069,False
TXN_00009379,CUST_00997,157.9602297158553,2025-01-06 22:06:09.597062,mobile,retail,MERCH_9447,Location_006,False
TXN_00009380,CUST_00220,360.9624153639886,2025-05-03 12:56:09.597062,online,gas,MERCH_5712,Location_056,False
TXN_00009381,CUST_00717,201.8206649848239,2025-06-04 19:14:09.597062,in_store,gas,MERCH_4365,Location_040,False
TXN_00009382,CUST_00794,226.43072064218487,2025-07-02 04:02:09.597062,in_store,restaurant,MERCH_3220,Location_014,False
TXN_00009383,CUST_00055,146.12092619128515,2025-02-21 14:09:09.597062,mobile,retail,MERCH_2958,Location_036,False
TXN_00009384,CUST_00370,95.25969908586804,2025-02-15 15:34:09.597062,in_store,grocery,MERCH_8882,Location_025,False
TXN_00009385,CUST_01680,123.65276912684828,2024-12-02 06:08:09.597062,mobile,entertainment,MERCH_6040,Location_044,False
TXN_00009386,CUST_00802,31.254602447272944,2025-06-18 12:42:09.597062,online,grocery,MERCH_1267,Location_024,False
TXN_00009387,CUST_01182,187.50784534185152,2025-06-01 00:54:09.597062,mobile,restaurant,MERCH_4334,Location_033,False
TXN_00009388,CUST_00076,337.0015009127995,2024-09-03 13:10:09.597062,mobile,entertainment,MERCH_6726,Location_035,False
TXN_00009389,CUST_00997,47.64762918148986,2025-07-09 23:19:09.597062,online,gas,MERCH_6762,Location_090,False
TXN_00009390,CUST_00846,224.20739056165448,2025-07-13 18:00:09.597062,online,entertainment,MERCH_8146,Location_032,False
TXN_00009391,CUST_00165,32.640023419475995,2024-09-29 04:52:09.597062,mobile,entertainment,MERCH_3008,Location_005,False
TXN_00009392,CUST_01075,160.2924218189294,2024-08-02 00:04:09.597062,online,entertainment,MERCH_7488,Location_032,False
TXN_00009393,CUST_00890,116.53069297645432,2025-01-07 02:21:09.597062,in_store,gas,MERCH_4666,Location_032,False
TXN_00009394,CUST_01033,329.1846703217689,2024-11-27 11:14:09.597062,in_store,restaurant,MERCH_7324,Location_056,False
TXN_00009395,CUST_00565,140.25238462758125,2025-01-02 08:20:09.597062,mobile,gas,MERCH_6434,Location_046,False
TXN_00009396,CUST_01318,138.10799554225775,2024-10-11 04:52:09.597062,online,retail,MERCH_7153,Location_038,False
TXN_00009397,CUST_00680,277.44426574954025,2025-07-12 14:41:09.597062,mobile,grocery,MERCH_6430,Location_072,False
TXN_00009398,CUST_01909,457.9522302784228,2025-07-08 05:51:09.597062,in_store,retail,MERCH_8046,Location_028,False
TXN_00009399,CUST_00640,45.709361974394575,2024-12-13 23:43:09.597062,mobile,retail,MERCH_5400,Location_078,False
TXN_00009400,CUST_01728,106.7523280397316,2024-08-08 08:57:09.597062,in_store,restaurant,MERCH_8311,Location_070,False
TXN_00009401,CUST_01647,301.0950734522316,2024-10-25 15:06:09.597062,mobile,grocery,MERCH_9292,Location_088,False
TXN_00009402,CUST_00305,114.17069070653928,2024-08-13 09:06:09.597062,online,entertainment,MERCH_6097,Location_051,False
TXN_00009403,CUST_01976,771.5436398877825,2024-11-13 21:26:09.597062,in_store,retail,MERCH_1368,Location_062,False
TXN_00009404,CUST_00249,205.56799897951373,2024-08-19 23:44:09.597062,mobile,gas,MERCH_6454,Location_042,False
TXN_00009405,CUST_00726,436.5539799589697,2024-09-19 19:13:09.597062,mobile,gas,MERCH_8190,Location_047,False
TXN_00009406,CUST_00818,109.92315502330581,2025-01-21 03:15:09.597062,online,retail,MERCH_5818,Location_079,False
TXN_00009407,CUST_00943,253.68402732820698,2024-08-11 06:29:09.597062,mobile,gas,MERCH_8648,Location_067,False
TXN_00009408,CUST_00639,496.79268489932844,2025-03-24 05:29:09.597062,online,restaurant,MERCH_7340,Location_085,False
TXN_00009409,CUST_00898,2151.0731110172323,2024-09-05 07:16:09.597062,mobile,retail,MERCH_1043,Location_019,False
TXN_00009410,CUST_00585,41.14270998304018,2024-10-24 19:25:09.597062,in_store,entertainment,MERCH_4625,Location_045,False
TXN_00009411,CUST_00803,265.07641961401544,2025-04-17 07:22:09.597062,in_store,retail,MERCH_9567,Location_013,False
TXN_00009412,CUST_01700,15.746707863549808,2024-10-02 15:00:09.597062,online,grocery,MERCH_4219,Location_010,False
TXN_00009413,CUST_00683,286.5739459654834,2024-09-25 20:53:09.597062,mobile,retail,MERCH_9910,Location_003,False
TXN_00009414,CUST_01668,43.77828261124689,2024-11-28 20:07:09.597062,in_store,restaurant,MERCH_6110,Location_020,False
TXN_00009415,CUST_01947,155.9262522922222,2024-12-29 01:05:09.597062,online,restaurant,MERCH_9706,Location_085,False
TXN_00009416,CUST_00390,50.344445270736344,2024-11-30 19:50:09.597062,mobile,gas,MERCH_6000,Location_012,False
TXN_00009417,CUST_01486,516.544241534452,2025-01-13 23:46:09.597062,online,retail,MERCH_4249,Location_068,False
TXN_00009418,CUST_00723,1056.8118245691162,2024-08-08 01:05:09.597062,in_store,retail,MERCH_7153,Location_095,False
TXN_00009419,CUST_00155,406.7967608869368,2025-03-12 12:19:09.597062,in_store,entertainment,MERCH_7461,Location_060,False
TXN_00009420,CUST_00363,376.9036683317338,2025-03-16 21:33:09.597062,mobile,restaurant,MERCH_5672,Location_096,False
TXN_00009421,CUST_00176,269.198439428359,2024-09-16 10:49:09.597062,in_store,restaurant,MERCH_5492,Location_018,False
TXN_00009422,CUST_00028,147.42455773661172,2025-01-13 12:57:09.597062,in_store,retail,MERCH_1407,Location_070,False
TXN_00009423,CUST_01115,77.00695099048413,2024-10-11 19:31:09.597062,mobile,retail,MERCH_8050,Location_021,False
TXN_00009424,CUST_01738,14.251096369281429,2024-07-22 20:31:09.597062,in_store,entertainment,MERCH_3454,Location_029,False
TXN_00009425,CUST_01855,29.01321800334031,2025-01-02 05:11:09.597062,online,gas,MERCH_5357,Location_049,False
TXN_00009426,CUST_00472,116.71255883649212,2025-02-26 12:20:09.597062,mobile,retail,MERCH_7570,Location_073,False
TXN_00009427,CUST_00376,61.715678637753165,2025-02-19 08:25:09.597062,mobile,entertainment,MERCH_6355,Location_099,False
TXN_00009428,CUST_01207,293.9699670210898,2025-02-17 21:04:09.597062,in_store,retail,MERCH_3854,Location_014,False
TXN_00009429,CUST_00098,200.77157453791827,2024-09-04 20:16:09.597062,in_store,entertainment,MERCH_6854,Location_095,False
TXN_00009430,CUST_01722,170.48639063011325,2024-10-21 03:20:09.597062,mobile,restaurant,MERCH_6274,Location_089,False
TXN_00009431,CUST_00131,401.25511612753166,2024-12-12 12:43:09.597062,in_store,grocery,MERCH_8294,Location_039,False
TXN_00009432,CUST_00069,237.80583596625368,2025-01-27 20:40:09.597062,in_store,retail,MERCH_9966,Location_054,False
TXN_00009433,CUST_01469,179.6168566835711,2025-07-11 03:14:09.597062,online,grocery,MERCH_2341,Location_063,False
TXN_00009434,CUST_01316,473.9945838384064,2025-02-22 19:15:09.597062,mobile,grocery,MERCH_7780,Location_026,False
TXN_00009435,CUST_01575,32.50914577350979,2024-08-22 21:45:09.597062,mobile,grocery,MERCH_5877,Location_045,False
TXN_00009436,CUST_01182,109.33120743172888,2024-09-22 22:15:09.597062,mobile,entertainment,MERCH_2893,Location_099,False
TXN_00009437,CUST_00032,397.14317678175047,2024-12-31 18:32:09.597062,mobile,gas,MERCH_8364,Location_043,False
TXN_00009438,CUST_01181,231.42011006584855,2024-10-26 17:18:09.597062,mobile,entertainment,MERCH_5936,Location_077,False
TXN_00009439,CUST_00684,71.2114672757269,2024-07-29 14:01:09.597062,in_store,entertainment,MERCH_3680,Location_019,False
TXN_00009440,CUST_00335,27.436886834353896,2024-11-28 05:08:09.597062,in_store,gas,MERCH_6818,Location_015,False
TXN_00009441,CUST_00545,33.57562290771605,2024-12-24 09:51:09.597062,online,entertainment,MERCH_1271,Location_017,False
TXN_00009442,CUST_01751,93.45189614835333,2024-09-23 02:53:09.597062,in_store,entertainment,MERCH_2455,Location_007,False
TXN_00009443,CUST_00675,43.00266005986717,2025-03-22 17:30:09.597062,mobile,restaurant,MERCH_3976,Location_066,False
TXN_00009444,CUST_00316,80.40742687319663,2024-07-18 05:51:09.597062,mobile,gas,MERCH_2698,Location_082,True
TXN_00009445,CUST_00986,1051.8631661995262,2025-07-12 05:43:09.597062,online,entertainment,MERCH_8060,Location_004,False
TXN_00009446,CUST_01626,101.18265587720965,2024-08-21 12:13:09.597062,mobile,entertainment,MERCH_1933,Location_083,False
TXN_00009447,CUST_01966,165.0777310147311,2024-10-18 23:41:09.597062,mobile,entertainment,MERCH_8981,Location_029,False
TXN_00009448,CUST_00382,109.60107194696539,2024-12-24 19:02:09.597062,in_store,restaurant,MERCH_9093,Location_094,False
TXN_00009449,CUST_01564,248.56923005216927,2025-02-05 17:57:09.597062,mobile,entertainment,MERCH_8599,Location_084,False
TXN_00009450,CUST_01733,171.34797996621447,2025-06-02 07:52:09.597062,online,gas,MERCH_3865,Location_048,False
TXN_00009451,CUST_00279,107.76498562815127,2025-03-21 21:37:09.597062,mobile,retail,MERCH_3117,Location_058,False
TXN_00009452,CUST_00456,206.35441001875557,2025-04-05 11:36:09.597062,in_store,entertainment,MERCH_3755,Location_042,False
TXN_00009453,CUST_01355,160.9534785935608,2025-07-05 14:01:09.597062,in_store,retail,MERCH_5058,Location_087,False
TXN_00009454,CUST_01312,478.54025241111907,2024-12-06 17:03:09.597062,mobile,grocery,MERCH_1195,Location_099,False
TXN_00009455,CUST_01540,952.0711922772691,2024-07-14 21:51:09.597062,mobile,retail,MERCH_7867,Location_022,False
TXN_00009456,CUST_01736,153.52974694926596,2025-02-27 14:09:09.597062,online,grocery,MERCH_3206,Location_092,False
TXN_00009457,CUST_01235,90.9581681698514,2025-05-12 13:26:09.597062,mobile,entertainment,MERCH_9219,Location_015,False
TXN_00009458,CUST_01533,304.0173940714454,2025-03-24 13:57:09.597062,online,retail,MERCH_7661,Location_028,False
TXN_00009459,CUST_00440,97.58282778454989,2025-03-02 21:54:09.597062,in_store,entertainment,MERCH_7746,Location_070,False
TXN_00009460,CUST_00412,102.42644214947573,2025-02-07 01:01:09.597062,in_store,gas,MERCH_8954,Location_085,False
TXN_00009461,CUST_00585,393.56325026523643,2025-06-21 21:31:09.597062,mobile,grocery,MERCH_7103,Location_048,False
TXN_00009462,CUST_01869,31.28206427421894,2025-03-30 17:34:09.597062,in_store,retail,MERCH_7220,Location_063,False
TXN_00009463,CUST_01593,1020.1187078454903,2025-03-12 10:33:09.597062,in_store,gas,MERCH_8821,Location_040,False
TXN_00009464,CUST_01471,220.8703176388681,2024-07-25 20:37:09.597062,online,restaurant,MERCH_5332,Location_004,False
TXN_00009465,CUST_00716,82.10218172260495,2024-12-22 16:25:09.597062,in_store,grocery,MERCH_2721,Location_076,False
TXN_00009466,CUST_01307,135.27800716066693,2024-11-30 07:41:09.597062,mobile,gas,MERCH_8220,Location_043,False
TXN_00009467,CUST_00760,52.31306642739137,2025-05-12 15:09:09.597062,online,gas,MERCH_8044,Location_059,False
TXN_00009468,CUST_01628,96.00577820425961,2024-12-28 02:54:09.597062,online,gas,MERCH_2003,Location_009,False
TXN_00009469,CUST_01551,87.00073623999405,2025-02-07 21:36:09.597062,mobile,restaurant,MERCH_6196,Location_052,False
TXN_00009470,CUST_00963,235.51246993260347,2025-02-26 05:46:09.597062,in_store,entertainment,MERCH_1898,Location_067,False
TXN_00009471,CUST_01047,100.72284438868776,2025-03-17 20:54:09.597062,online,retail,MERCH_5474,Location_041,False
TXN_00009472,CUST_01450,659.7467217310301,2025-04-08 18:42:09.597062,in_store,gas,MERCH_4686,Location_057,False
TXN_00009473,CUST_01705,451.3906447978874,2025-03-05 16:40:09.597062,mobile,restaurant,MERCH_4628,Location_041,False
TXN_00009474,CUST_00623,187.83110047699014,2025-07-11 22:04:09.597062,in_store,retail,MERCH_6211,Location_060,False
TXN_00009475,CUST_01744,71.27464178525942,2025-05-22 09:51:09.597062,online,restaurant,MERCH_9357,Location_076,False
TXN_00009476,CUST_01649,69.49100809800926,2024-09-14 01:25:09.597062,mobile,retail,MERCH_8908,Location_022,False
TXN_00009477,CUST_00154,107.50096685584579,2024-07-22 21:21:09.597062,online,retail,MERCH_6995,Location_090,False
TXN_00009478,CUST_00954,192.59448395049282,2025-05-22 07:46:09.597062,online,retail,MERCH_8149,Location_096,False
TXN_00009479,CUST_00486,351.1488648617086,2024-11-10 17:40:09.597062,online,entertainment,MERCH_8779,Location_097,False
TXN_00009480,CUST_01640,1807.2521665796728,2024-10-19 09:12:09.597062,mobile,retail,MERCH_6956,Location_013,False
TXN_00009481,CUST_00760,267.62539103658554,2025-01-30 09:30:09.597062,in_store,retail,MERCH_4872,Location_044,False
TXN_00009482,CUST_00668,189.64310176938272,2024-08-18 07:10:09.597062,in_store,grocery,MERCH_2637,Location_081,False
TXN_00009483,CUST_00029,540.9182980879939,2024-07-24 22:47:09.597062,mobile,entertainment,MERCH_2590,Location_011,False
TXN_00009484,CUST_01339,59.94703914312758,2025-07-09 19:46:09.597062,mobile,grocery,MERCH_8086,Location_093,False
TXN_00009485,CUST_01809,11.605239486217563,2025-07-10 00:39:09.597062,in_store,gas,MERCH_3827,Location_023,False
TXN_00009486,CUST_01652,535.4864297257253,2024-07-16 23:35:09.597062,in_store,restaurant,MERCH_9437,Location_056,False
TXN_00009487,CUST_01289,318.35205845055964,2025-06-24 05:58:09.597062,in_store,grocery,MERCH_1995,Location_045,False
TXN_00009488,CUST_01242,754.9424357625603,2024-12-16 03:39:09.597062,online,restaurant,MERCH_5436,Location_080,False
TXN_00009489,CUST_00146,434.8723256711428,2024-08-29 13:01:09.597062,mobile,retail,MERCH_4042,Location_024,False
TXN_00009490,CUST_00317,11.455323662218596,2025-02-02 12:52:09.597062,in_store,retail,MERCH_9344,Location_094,False
TXN_00009491,CUST_00440,768.8906015938884,2024-12-05 10:39:09.597062,mobile,grocery,MERCH_6207,Location_092,False
TXN_00009492,CUST_00362,179.0035926558532,2024-11-26 22:34:09.597062,mobile,entertainment,MERCH_5492,Location_050,False
TXN_00009493,CUST_00747,234.95888628542684,2024-11-12 23:33:09.597062,mobile,retail,MERCH_1537,Location_028,False
TXN_00009494,CUST_01904,276.85840784232585,2025-05-04 07:50:09.597062,in_store,entertainment,MERCH_4641,Location_084,False
TXN_00009495,CUST_01807,61.77460315236606,2025-04-23 06:42:09.597062,in_store,retail,MERCH_2095,Location_008,False
TXN_00009496,CUST_00711,239.58812260864283,2024-08-27 16:06:09.597062,online,gas,MERCH_1075,Location_026,False
TXN_00009497,CUST_00248,458.68000882074693,2024-07-17 22:27:09.597062,in_store,restaurant,MERCH_3010,Location_021,False
TXN_00009498,CUST_00495,181.45857924829107,2024-12-28 06:49:09.597062,mobile,gas,MERCH_7436,Location_034,False
TXN_00009499,CUST_01154,520.263575693084,2024-12-11 20:55:09.597062,in_store,gas,MERCH_7357,Location_072,False
TXN_00009500,CUST_01510,32.95015915699878,2025-06-17 16:29:09.597062,in_store,retail,MERCH_1179,Location_023,False
TXN_00009501,CUST_01406,104.90479153492011,2024-07-20 11:48:09.597062,mobile,gas,MERCH_6865,Location_020,False
TXN_00009502,CUST_00733,6217.112500703931,2024-10-30 01:07:09.597062,mobile,restaurant,MERCH_7361,Location_083,False
TXN_00009503,CUST_01652,548.6374404878245,2024-09-05 23:04:09.597062,mobile,entertainment,MERCH_6958,Location_049,False
TXN_00009504,CUST_00294,31.472268076093727,2025-03-13 21:29:09.597062,in_store,retail,MERCH_8213,Location_030,False
TXN_00009505,CUST_00950,257.90493050083586,2024-08-12 22:00:09.597062,mobile,gas,MERCH_6879,Location_088,False
TXN_00009506,CUST_00353,41.20117517707124,2025-01-04 03:01:09.597062,mobile,gas,MERCH_7132,Location_044,False
TXN_00009507,CUST_01246,1399.843240826553,2025-02-09 16:29:09.597062,online,entertainment,MERCH_8222,Location_060,False
TXN_00009508,CUST_00696,186.71022778873237,2025-03-24 22:06:09.597062,online,restaurant,MERCH_8866,Location_058,False
TXN_00009509,CUST_00899,312.23121030898375,2025-02-04 01:58:09.597062,online,grocery,MERCH_1334,Location_023,False
TXN_00009510,CUST_00864,71.68011219891838,2024-11-23 17:00:09.597062,mobile,gas,MERCH_1610,Location_076,False
TXN_00009511,CUST_01714,75.94363969076852,2024-10-16 03:33:09.597062,mobile,restaurant,MERCH_6593,Location_047,False
TXN_00009512,CUST_00747,157.53782500538924,2025-07-09 02:33:09.597062,online,restaurant,MERCH_7403,Location_067,False
TXN_00009513,CUST_01694,321.06396800925216,2025-03-15 15:59:09.597062,online,grocery,MERCH_9654,Location_095,False
TXN_00009514,CUST_01076,197.7392052618368,2024-11-20 22:51:09.597062,online,retail,MERCH_7023,Location_062,False
TXN_00009515,CUST_01196,351.2980870558915,2025-07-13 11:39:09.597062,online,grocery,MERCH_8221,Location_047,False
TXN_00009516,CUST_01496,221.7169099950686,2024-12-27 20:07:09.597062,in_store,gas,MERCH_1961,Location_075,False
TXN_00009517,CUST_00107,37.82653122704252,2024-08-12 11:16:09.597062,online,retail,MERCH_4495,Location_045,False
TXN_00009518,CUST_00973,46.11832025560396,2025-06-20 15:44:09.597062,online,gas,MERCH_5075,Location_064,False
TXN_00009519,CUST_01545,21.43749372568646,2024-10-18 04:35:09.597062,mobile,gas,MERCH_4626,Location_087,False
TXN_00009520,CUST_00132,23.023213268468766,2024-08-15 04:27:09.597062,in_store,restaurant,MERCH_6502,Location_026,False
TXN_00009521,CUST_01327,155.15606575838154,2025-05-17 12:29:09.597062,online,gas,MERCH_8896,Location_010,False
TXN_00009522,CUST_01807,124.28711610095851,2025-03-22 14:03:09.597062,online,entertainment,MERCH_9659,Location_095,False
TXN_00009523,CUST_00590,171.07781573864978,2024-12-24 14:42:09.597062,in_store,restaurant,MERCH_9784,Location_008,False
TXN_00009524,CUST_00502,66.88838017237774,2025-02-04 13:21:09.597062,mobile,entertainment,MERCH_2300,Location_083,False
TXN_00009525,CUST_00363,45.76651823976413,2024-11-10 05:37:09.597062,online,gas,MERCH_3029,Location_003,False
TXN_00009526,CUST_00599,66.8321474908966,2025-06-02 16:02:09.597062,mobile,retail,MERCH_9618,Location_061,False
TXN_00009527,CUST_00357,393.77455775352047,2025-02-23 14:01:09.597062,in_store,retail,MERCH_4687,Location_072,False
TXN_00009528,CUST_00421,516.3262256467709,2024-09-02 11:27:09.597062,online,restaurant,MERCH_5778,Location_089,False
TXN_00009529,CUST_00193,93.49509770832698,2024-07-20 21:14:09.597062,online,gas,MERCH_6798,Location_045,False
TXN_00009530,CUST_01233,136.22044459868542,2025-01-22 08:05:09.597062,in_store,grocery,MERCH_8350,Location_060,False
TXN_00009531,CUST_01856,253.18668886053632,2024-10-13 01:41:09.597062,mobile,retail,MERCH_1050,Location_057,False
TXN_00009532,CUST_00900,23.790596512041205,2025-03-26 08:43:09.597062,in_store,grocery,MERCH_3668,Location_042,False
TXN_00009533,CUST_01110,121.48455909520824,2024-08-11 12:49:09.597062,online,restaurant,MERCH_2076,Location_050,False
TXN_00009534,CUST_01234,82.40948632267187,2024-07-23 00:13:09.597062,mobile,restaurant,MERCH_6130,Location_046,False
TXN_00009535,CUST_00691,94.26017462027629,2024-08-11 22:52:09.597062,mobile,retail,MERCH_4661,Location_071,False
TXN_00009536,CUST_01489,170.31951929082368,2024-12-20 13:37:09.597062,online,entertainment,MERCH_4872,Location_071,False
TXN_00009537,CUST_00708,147.23379344936603,2025-05-07 14:03:09.597062,online,entertainment,MERCH_6995,Location_093,False
TXN_00009538,CUST_01883,52.8212411661283,2024-10-12 01:50:09.597062,in_store,retail,MERCH_5216,Location_079,False
TXN_00009539,CUST_01459,200.42317353118312,2024-09-22 18:24:09.597062,mobile,gas,MERCH_4192,Location_089,False
TXN_00009540,CUST_01328,69.3717402718244,2025-02-17 16:43:09.597062,mobile,restaurant,MERCH_7514,Location_013,False
TXN_00009541,CUST_01155,39.92330138960691,2024-09-17 10:41:09.597062,in_store,entertainment,MERCH_5647,Location_097,False
TXN_00009542,CUST_01760,65.0132227494892,2024-11-21 14:28:09.597062,mobile,entertainment,MERCH_2017,Location_023,False
TXN_00009543,CUST_01719,188.771904067403,2025-03-19 01:54:09.597062,mobile,retail,MERCH_1889,Location_022,False
TXN_00009544,CUST_01654,147.80933937836465,2025-05-03 09:27:09.597062,in_store,restaurant,MERCH_7830,Location_030,False
TXN_00009545,CUST_00825,203.80966141087484,2025-03-09 06:25:09.597062,online,grocery,MERCH_7575,Location_057,False
TXN_00009546,CUST_00896,127.56698697290797,2025-07-05 19:34:09.597062,mobile,retail,MERCH_5956,Location_065,False
TXN_00009547,CUST_00277,115.09098254527699,2024-10-08 07:41:09.597062,mobile,entertainment,MERCH_5859,Location_065,False
TXN_00009548,CUST_00314,30.535499262334064,2025-02-03 19:28:09.597062,mobile,grocery,MERCH_2222,Location_010,False
TXN_00009549,CUST_00699,65.57293187169381,2025-01-23 14:59:09.597062,mobile,grocery,MERCH_7417,Location_027,False
TXN_00009550,CUST_01685,102.56690429517666,2025-01-24 07:30:09.597062,in_store,entertainment,MERCH_8260,Location_053,False
TXN_00009551,CUST_00367,6.685205135463808,2025-06-11 23:03:09.597062,mobile,grocery,MERCH_9701,Location_008,False
TXN_00009552,CUST_01944,398.78160209204844,2024-11-12 06:58:09.597062,online,restaurant,MERCH_7691,Location_097,False
TXN_00009553,CUST_01321,81.93217330645439,2025-07-01 23:51:09.597062,mobile,gas,MERCH_7587,Location_077,False
TXN_00009554,CUST_01638,142.30841167567905,2024-09-11 14:55:09.597062,mobile,retail,MERCH_5041,Location_093,False
TXN_00009555,CUST_01759,81.38416028636564,2025-03-06 18:33:09.597062,mobile,restaurant,MERCH_3223,Location_084,False
TXN_00009556,CUST_01087,331.0833641679269,2024-09-13 02:34:09.597062,online,retail,MERCH_5699,Location_080,False
TXN_00009557,CUST_01977,40.34972382700478,2025-02-01 16:55:09.597062,in_store,grocery,MERCH_4030,Location_041,False
TXN_00009558,CUST_01523,34.35891691953178,2024-11-28 00:55:09.597062,mobile,grocery,MERCH_3840,Location_094,False
TXN_00009559,CUST_01539,721.1242738937705,2024-10-11 03:27:09.597062,in_store,retail,MERCH_4313,Location_083,False
TXN_00009560,CUST_00298,356.2485969103574,2025-01-13 22:49:09.597062,in_store,retail,MERCH_6998,Location_064,False
TXN_00009561,CUST_01402,99.93661230051868,2025-06-17 11:21:09.597062,mobile,entertainment,MERCH_1465,Location_097,False
TXN_00009562,CUST_00755,198.319753840097,2025-02-03 21:22:09.597062,online,entertainment,MERCH_1472,Location_005,False
TXN_00009563,CUST_01301,49.83949386023589,2024-11-27 07:04:09.597062,online,gas,MERCH_4477,Location_064,True
TXN_00009564,CUST_01601,188.1199954229204,2024-08-17 15:25:09.597062,online,gas,MERCH_7228,Location_057,False
TXN_00009565,CUST_01722,153.93891140939078,2025-03-27 00:05:09.597062,online,retail,MERCH_7595,Location_094,False
TXN_00009566,CUST_01610,105.60066295207993,2024-12-04 01:59:09.597062,in_store,entertainment,MERCH_7435,Location_035,False
TXN_00009567,CUST_01902,343.3310686998028,2024-09-28 02:29:09.597062,online,restaurant,MERCH_1875,Location_053,False
TXN_00009568,CUST_01004,236.54096691188207,2025-02-15 06:56:09.597062,mobile,restaurant,MERCH_1034,Location_014,False
TXN_00009569,CUST_01965,30.70817845743196,2024-08-11 17:09:09.597062,in_store,entertainment,MERCH_9060,Location_007,False
TXN_00009570,CUST_00965,30.26121880322522,2025-06-25 10:27:09.597062,mobile,entertainment,MERCH_2115,Location_040,False
TXN_00009571,CUST_01007,310.9524657501773,2024-10-13 02:34:09.597062,mobile,gas,MERCH_6600,Location_004,False
TXN_00009572,CUST_00154,64.73843491289193,2025-02-20 11:10:09.597062,online,entertainment,MERCH_7395,Location_014,False
TXN_00009573,CUST_00115,196.1418483099215,2024-11-04 19:15:09.597062,online,gas,MERCH_1379,Location_036,False
TXN_00009574,CUST_00475,97.14892815689403,2025-02-10 19:58:09.597062,online,grocery,MERCH_9685,Location_057,False
TXN_00009575,CUST_01572,304.10463422847806,2025-02-18 04:48:09.597062,online,retail,MERCH_2186,Location_045,False
TXN_00009576,CUST_01659,64.9302781041033,2025-06-09 08:12:09.597062,mobile,retail,MERCH_6006,Location_001,False
TXN_00009577,CUST_01378,220.36291722934337,2025-05-04 05:43:09.597062,mobile,gas,MERCH_1614,Location_063,False
TXN_00009578,CUST_01009,80.8235511277281,2025-01-07 20:55:09.597062,mobile,grocery,MERCH_8137,Location_027,False
TXN_00009579,CUST_01603,101.5117094829296,2024-08-16 05:41:09.597062,in_store,grocery,MERCH_9235,Location_039,False
TXN_00009580,CUST_00621,352.07205607052873,2024-09-22 12:47:09.597062,in_store,gas,MERCH_9774,Location_072,False
