transaction_id,customer_id,amount,channel,merchant_category,composite_fraud_score,fraud_risk_level,recommended_action,chargeback_risk_score,velocity_risk_score,pattern_risk_score,is_actual_fraud
TXN_00001702,CUST_000543,272.39,online,restaurant,0.10560152572166422,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000330,CUST_000544,447.87,in-store,utilities,0.060860881559162555,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001174,CUST_000545,216.74,mobile,gas,0.14466733843890114,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001519,CUST_000545,216.6,mobile,subscription,0.13383087751442868,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000599,CUST_000545,383.54,online,gas,0.12813063114706041,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001590,CUST_000545,233.97,in-store,subscription,0.12704643193579898,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002791,CUST_000546,131.18,mobile,restaurant,0.17774030476176803,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002956,CUST_000546,44.38,in-store,subscription,0.16539411837815232,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000416,CUST_000546,101.59,in-store,utilities,0.18223338787987942,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000394,CUST_000546,89.41,in-store,subscription,0.17539929304003027,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000079,CUST_000547,83.56,in-store,subscription,0.08435886326370143,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002933,CUST_000547,128.54,online,grocery,0.08591707625502656,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002505,CUST_000548,207.67,in-store,utilities,0.06900943923108213,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001666,CUST_000548,385.59,in-store,retail,0.06367589512347055,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001208,CUST_000548,218.72,in-store,utilities,0.07851196165877289,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002236,CUST_000548,28.87,in-store,retail,0.055938870947371225,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000919,CUST_000549,88.48,in-store,subscription,0.14877341094340563,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002125,CUST_000550,311.15,online,gas,0.1432331585600779,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001438,CUST_000550,51.39,mobile,utilities,0.1406304160457123,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001205,CUST_000550,157.65,in-store,restaurant,0.1321991637957353,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000936,CUST_000550,56.25,in-store,pharmacy,0.1310856923852721,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002952,CUST_000550,106.93,in-store,grocery,0.13847615250225176,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001425,CUST_000551,116.66,online,subscription,0.16509274075843194,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002325,CUST_000551,135.1,mobile,utilities,0.18381977195240154,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000904,CUST_000551,167.2,in-store,restaurant,0.1723242777801058,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000587,CUST_000551,173.4,in-store,retail,0.17604912230805392,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001599,CUST_000551,311.34,online,retail,0.17755583503295946,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001407,CUST_000551,116.0,in-store,pharmacy,0.17183769048034103,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002274,CUST_000552,90.83,online,pharmacy,0.10022591595911337,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001819,CUST_000552,100.93,in-store,utilities,0.09449805670537448,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000675,CUST_000552,110.48,online,grocery,0.09786844094459908,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000513,CUST_000552,84.67,mobile,subscription,0.1035784488789576,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001587,CUST_000553,18.27,in-store,gas,0.13852723689490126,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002619,CUST_000553,16.53,mobile,pharmacy,0.15688581161616538,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002120,CUST_000553,12.17,in-store,gas,0.13461667665486063,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000571,CUST_000554,141.67,in-store,gas,0.10907517674395906,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001132,CUST_000554,160.48,online,utilities,0.12347047177277529,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000139,CUST_000554,280.05,online,retail,0.10836995390558568,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000754,CUST_000555,89.93,in-store,subscription,0.17795683557708325,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000407,CUST_000555,108.93,mobile,grocery,0.1726710874184272,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002295,CUST_000556,194.63,online,pharmacy,0.07862953626780021,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001570,CUST_000556,118.59,in-store,restaurant,0.07324362358211625,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000128,CUST_000556,206.91,in-store,subscription,0.07293477405231445,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000113,CUST_000556,201.33,in-store,utilities,0.07449948706682215,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000747,CUST_000557,27.56,in-store,restaurant,0.12491584159908699,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000758,CUST_000557,13.88,mobile,retail,0.14488432198262266,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001929,CUST_000557,14.93,in-store,restaurant,0.1367273184277931,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001970,CUST_000557,34.35,in-store,pharmacy,0.14460933008909607,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002778,CUST_000557,41.47,in-store,subscription,0.12796690698867663,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001133,CUST_000558,43.95,mobile,subscription,0.1698522058976389,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000541,CUST_000559,38.7,online,retail,0.1510349888267819,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002554,CUST_000559,19.24,mobile,subscription,0.15206485655591495,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000388,CUST_000559,39.73,mobile,pharmacy,0.15835309164800615,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000625,CUST_000560,302.83,mobile,subscription,0.03551400408907372,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001776,CUST_000560,220.77,mobile,gas,0.031725148146467055,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000863,CUST_000561,359.66,mobile,grocery,0.1281926003896971,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002064,CUST_000561,242.82,in-store,grocery,0.13615228765005483,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000542,CUST_000562,26.12,mobile,utilities,0.1567304677316253,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002300,CUST_000563,7.79,online,utilities,0.07278607073728884,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001943,CUST_000563,7.87,online,restaurant,0.07924922958311857,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001761,CUST_000564,338.77,online,utilities,0.15704367079139078,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000831,CUST_000564,224.23,in-store,restaurant,0.159307593915597,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000257,CUST_000564,144.43,mobile,restaurant,0.16331735191023924,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000208,CUST_000565,49.9,in-store,pharmacy,0.05502022567002806,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000976,CUST_000565,48.42,in-store,pharmacy,0.05790964730893555,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002634,CUST_000565,29.64,online,retail,0.06285887624078842,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002504,CUST_000566,51.24,online,grocery,0.12335216444889754,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001852,CUST_000566,19.32,in-store,subscription,0.11787686428157781,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001969,CUST_000566,52.57,online,gas,0.13065435719453086,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002796,CUST_000566,1.0,online,grocery,0.12589359171397688,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002615,CUST_000566,48.67,online,utilities,0.11769268611754582,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001803,CUST_000566,41.2,mobile,subscription,0.12220668218997412,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002788,CUST_000567,253.24,mobile,grocery,0.13935677309218333,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000406,CUST_000567,1.0,in-store,restaurant,0.1280804385871239,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000531,CUST_000567,395.01,in-store,gas,0.13227923289679897,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000860,CUST_000567,255.89,in-store,utilities,0.13495934004259974,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001341,CUST_000567,381.81,mobile,grocery,0.13847236359422835,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002614,CUST_000568,49.88,in-store,subscription,0.082321857630119,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001904,CUST_000568,30.12,online,grocery,0.0820298565182038,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002434,CUST_000568,39.59,in-store,subscription,0.08425087633552844,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001628,CUST_000568,76.75,online,pharmacy,0.07646115641836103,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002973,CUST_000569,15.97,in-store,gas,0.06600300900086026,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000562,CUST_000569,15.86,mobile,restaurant,0.0584012729202834,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002732,CUST_000569,20.67,in-store,utilities,0.06937896323088387,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002918,CUST_000569,7.09,mobile,gas,0.05332253990592725,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000456,CUST_000569,22.92,mobile,gas,0.07290667926186174,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001807,CUST_000569,10.32,in-store,utilities,0.05148227872954433,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002937,CUST_000570,144.46,in-store,utilities,0.1699574041616164,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001956,CUST_000570,57.25,in-store,gas,0.16297598339380745,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000727,CUST_000570,242.21,in-store,subscription,0.16267198694471605,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001100,CUST_000570,143.62,mobile,grocery,0.16688899955328798,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000690,CUST_000570,201.7,in-store,utilities,0.15944734929974316,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001951,CUST_000571,82.22,mobile,restaurant,0.13442186010087223,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002469,CUST_000571,119.45,in-store,utilities,0.12784318597475688,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001746,CUST_000571,108.57,in-store,restaurant,0.12874185020423623,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001409,CUST_000571,181.34,mobile,pharmacy,0.1474650567265288,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002445,CUST_000572,44.66,in-store,utilities,0.1355002204337805,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000997,CUST_000572,126.4,mobile,utilities,0.13076862203652678,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001669,CUST_000573,213.15,online,grocery,0.12282679558551887,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001511,CUST_000573,175.53,in-store,pharmacy,0.11204977446314052,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001895,CUST_000573,1.0,in-store,subscription,0.10983722042781104,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002872,CUST_000574,256.94,online,utilities,0.13437963131116967,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001818,CUST_000575,292.59,online,restaurant,0.09732366349428272,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002610,CUST_000575,278.37,in-store,pharmacy,0.09687915800130997,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002209,CUST_000575,424.44,in-store,grocery,0.1002437253530704,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001787,CUST_000575,130.32,in-store,utilities,0.09277241952501733,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001676,CUST_000576,1.0,in-store,pharmacy,0.13151407729994244,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001677,CUST_000576,168.51,mobile,grocery,0.12612226643627322,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002689,CUST_000576,1.0,mobile,pharmacy,0.13768124341742619,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000404,CUST_000576,156.31,mobile,retail,0.12077598810594094,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002960,CUST_000576,109.72,in-store,gas,0.1360228755919938,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000390,CUST_000578,161.01,mobile,subscription,0.04720920072394527,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002155,CUST_000578,71.83,in-store,subscription,0.03741995683000401,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002550,CUST_000578,188.2,mobile,gas,0.046189213694477364,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000508,CUST_000578,142.1,online,subscription,0.047450536487456285,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000166,CUST_000579,9.2,in-store,retail,0.10438113383561529,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000676,CUST_000581,151.7,online,pharmacy,0.11563388700144793,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000939,CUST_000581,135.69,in-store,restaurant,0.11071357575714103,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000068,CUST_000582,161.93,mobile,restaurant,0.10657454095192556,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002965,CUST_000583,8.93,mobile,pharmacy,0.035058436161319706,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001771,CUST_000583,30.45,mobile,subscription,0.051437976455733656,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000922,CUST_000584,58.74,mobile,pharmacy,0.19243028366036638,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001190,CUST_000584,27.77,online,utilities,0.19932460451494094,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001044,CUST_000584,47.83,in-store,pharmacy,0.1995921933773103,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000950,CUST_000585,302.74,in-store,gas,0.06084555729600386,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001172,CUST_000585,63.05,online,restaurant,0.06233185962225633,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001912,CUST_000586,178.94,online,subscription,0.13799099466023534,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002133,CUST_000586,126.67,in-store,subscription,0.15113821153031967,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000857,CUST_000587,144.21,online,pharmacy,0.1871266817259003,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001121,CUST_000587,320.08,online,restaurant,0.1889111605608325,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001831,CUST_000588,43.67,in-store,restaurant,0.13942669887523268,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001921,CUST_000589,23.04,in-store,subscription,0.1557900141694305,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000762,CUST_000589,45.13,mobile,grocery,0.14467855575150898,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001499,CUST_000589,20.48,online,pharmacy,0.15330069078806133,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001288,CUST_000589,14.79,in-store,restaurant,0.1528063644947993,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001853,CUST_000590,27.37,in-store,retail,0.11014976270276786,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001163,CUST_000590,37.81,online,grocery,0.10489794970151406,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002525,CUST_000590,20.13,in-store,pharmacy,0.09688597985942761,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001016,CUST_000590,47.79,in-store,utilities,0.11297662079170889,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001277,CUST_000590,34.65,in-store,gas,0.11234269799190985,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001899,CUST_000590,54.05,in-store,pharmacy,0.11311468004167641,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001101,CUST_000591,186.93,online,grocery,0.11535766855548443,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001095,CUST_000591,1.0,in-store,subscription,0.11480051649175095,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001777,CUST_000591,231.25,mobile,gas,0.11434475795457559,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002754,CUST_000591,93.69,in-store,gas,0.10810777592246962,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001240,CUST_000591,142.42,in-store,restaurant,0.12775714470561164,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001490,CUST_000592,153.67,in-store,grocery,0.19082335590468788,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000484,CUST_000592,189.51,mobile,gas,0.18499246238812442,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001644,CUST_000593,79.88,in-store,pharmacy,0.18371436881651784,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001655,CUST_000593,35.83,online,subscription,0.18766839207826524,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000217,CUST_000593,56.35,in-store,subscription,0.18338304922147597,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001082,CUST_000594,18.35,in-store,subscription,0.1799175460359156,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000221,CUST_000595,1.0,in-store,utilities,0.1332381723091902,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001598,CUST_000595,81.13,online,utilities,0.13821080630909088,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001694,CUST_000595,112.89,online,restaurant,0.13432117961397766,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002819,CUST_000595,54.89,online,retail,0.12894149024456883,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001736,CUST_000595,81.2,in-store,subscription,0.13019017082351222,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002183,CUST_000596,75.66,in-store,restaurant,0.11487826158444885,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002742,CUST_000596,31.31,in-store,subscription,0.1126060133380125,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000163,CUST_000596,3.0,online,grocery,0.12145057013509013,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000687,CUST_000596,41.23,in-store,pharmacy,0.1134746893803657,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001792,CUST_000596,60.85,in-store,grocery,0.10626619337581186,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001654,CUST_000598,259.86,in-store,gas,0.13017013270635128,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000451,CUST_000598,214.12,online,subscription,0.12703702077606707,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002725,CUST_000598,65.17,in-store,gas,0.12479083585210592,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001092,CUST_000598,152.06,in-store,retail,0.1455961515941445,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000193,CUST_000598,223.44,in-store,gas,0.13934176795819195,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002142,CUST_000599,296.64,online,grocery,0.0998132947211902,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002352,CUST_000599,140.67,in-store,gas,0.11142869066634241,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002895,CUST_000599,71.32,in-store,restaurant,0.10982525143988789,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001285,CUST_000600,45.79,in-store,grocery,0.13145584971111218,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001556,CUST_000600,11.9,in-store,utilities,0.14284722768505378,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002867,CUST_000600,54.16,online,pharmacy,0.12492492590155142,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001025,CUST_000600,55.79,mobile,subscription,0.1369307726673044,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000022,CUST_000601,217.21,online,gas,0.1337875014042899,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002826,CUST_000601,77.66,mobile,restaurant,0.1309449160834876,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001112,CUST_000602,173.72,mobile,utilities,0.1638311815549163,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000415,CUST_000602,142.15,mobile,subscription,0.15565190008082766,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001554,CUST_000602,123.75,in-store,restaurant,0.16088557519476424,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001374,CUST_000603,63.84,in-store,retail,0.11036558003894,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002591,CUST_000603,199.52,in-store,utilities,0.11617576800232535,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001245,CUST_000603,311.57,online,retail,0.10022769415406445,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001396,CUST_000603,164.59,in-store,subscription,0.11194172403647591,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002154,CUST_000603,163.87,mobile,subscription,0.1062291403534666,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000090,CUST_000603,255.83,mobile,pharmacy,0.1088618797418895,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000157,CUST_000604,10.17,online,gas,0.051008957346880754,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002750,CUST_000604,15.76,in-store,gas,0.03156506425821005,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000154,CUST_000604,13.96,online,grocery,0.04338689451187891,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002145,CUST_000604,17.82,in-store,retail,0.04123702801378006,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001319,CUST_000604,13.85,in-store,retail,0.043505548530882364,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002977,CUST_000605,82.77,online,utilities,0.15306969685947075,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001603,CUST_000606,10.6,online,utilities,0.13226948995884621,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000974,CUST_000606,64.47,in-store,restaurant,0.13874949626912422,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002824,CUST_000606,68.66,in-store,retail,0.1472212775273571,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002652,CUST_000608,324.84,online,utilities,0.0842038913913841,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000318,CUST_000608,269.0,online,retail,0.07654062769685166,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000279,CUST_000608,1.0,in-store,utilities,0.0703451090747618,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001988,CUST_000608,198.32,online,retail,0.07405563928883444,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001176,CUST_000608,142.7,online,pharmacy,0.08518022659328446,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001509,CUST_000608,234.5,mobile,pharmacy,0.07499600840666623,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002844,CUST_000608,232.48,online,grocery,0.07451363902772312,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001135,CUST_000609,171.19,mobile,restaurant,0.05059167022572514,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000386,CUST_000610,40.78,online,restaurant,0.12697344646076295,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001709,CUST_000610,57.92,in-store,gas,0.12953288912895264,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000998,CUST_000611,83.64,in-store,restaurant,0.08596310635868754,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001465,CUST_000611,320.44,online,retail,0.07582168995538428,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002233,CUST_000611,129.44,in-store,retail,0.09920514796906904,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002731,CUST_000612,36.02,mobile,grocery,0.07470874940746378,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000453,CUST_000612,15.5,in-store,gas,0.0781966904591068,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002783,CUST_000612,18.15,in-store,subscription,0.08297324547788865,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001232,CUST_000613,214.49,in-store,restaurant,0.15073715685743805,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001905,CUST_000613,222.79,online,subscription,0.16778436559725915,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001931,CUST_000613,160.81,in-store,gas,0.14531256540466655,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001036,CUST_000613,326.93,mobile,grocery,0.15772465873624064,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000921,CUST_000613,221.8,in-store,restaurant,0.14667828169163824,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002807,CUST_000613,97.02,in-store,subscription,0.1444993007368867,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000176,CUST_000613,124.41,online,grocery,0.14596633649764285,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002257,CUST_000614,1.0,online,grocery,0.06095191754882681,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000030,CUST_000615,35.0,in-store,retail,0.1410853781692515,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000766,CUST_000615,25.84,in-store,restaurant,0.15624107461325853,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000006,CUST_000615,22.24,mobile,utilities,0.15157376867588163,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000605,CUST_000615,23.81,in-store,retail,0.15102356635034722,MINIMAL,APPROVE,0.0,0.0,0.0,False
